acc,gen,loss
0.9143835616438356,194,0.24853384446301688
0.8904109589041096,195,0.3377355433974976
0.9315068493150684,196,0.24050445557406094
0.9178082191780822,197,0.2615903233726547
0.9178082191780822,198,0.2586435235156486
0.8904109589041096,199,0.3237677245745308
0.934931506849315,200,0.18308260932577494
0.9383561643835616,201,0.17665747356639333
0.9554794520547946,202,0.12901494433235836
0.9383561643835616,203,0.14797598909433574
0.9006849315068494,204,0.4184855823341298
0.9726027397260274,205,0.11393148143941613
0.9452054794520548,206,0.17767721175994367
0.9452054794520548,207,0.2125602952421528
0.9178082191780822,208,0.2915355578600748
0.9486301369863014,209,0.15625370052732426
0.9691780821917808,210,0.11556764644226186
0.9383561643835616,211,0.1544024571521233
0.9486301369863014,212,0.18892087525216072
0.928082191780822,213,0.18857332533352997
0.9691780821917808,214,0.09867813957899758
0.8972602739726028,215,0.2989821738805877
0.9383561643835616,216,0.22361556631959464
0.910958904109589,217,0.21666456045812532
0.9041095890410958,218,0.291171033745504
0.8424657534246576,219,0.42893685336058884
0.8698630136986302,220,0.3347271971455584
0.934931506849315,221,0.18248782493811969
0.8972602739726028,222,0.28047405016187527
0.952054794520548,223,0.13899524035314992
0.8698630136986302,224,0.4413768356436328
0.9143835616438356,225,0.26479183912455834
0.8767123287671232,226,0.4297031798744447
0.9041095890410958,227,0.25554702659328915
0.9726027397260274,228,0.09549441335289037
0.9212328767123288,229,0.22478869096822526
0.9554794520547946,230,0.1589349935290544
0.952054794520548,231,0.12042171963449083
0.8972602739726028,232,0.2648029243190811
0.952054794520548,233,0.14474994270130992
0.9315068493150684,234,0.19333368934665437
0.928082191780822,235,0.16471407037509017
0.9212328767123288,236,0.1703131519041139
0.9315068493150684,237,0.19902051115178898
0.9006849315068494,238,0.2465706075643738
0.9006849315068494,239,0.2849498499274152
0.9417808219178082,240,0.2198655337720395
0.9657534246575342,241,0.10077577932061602
0.9554794520547946,242,0.1546600892412642
0.9897260273972602,243,0.07041328112684088
0.952054794520548,244,0.19987943262652788
0.9246575342465754,245,0.16997187348618492
0.9554794520547946,246,0.14235009240905103
0.8835616438356164,247,0.3177277057763342
0.9246575342465754,248,0.1917794707282255
0.9623287671232876,249,0.12007262560934441
0.9246575342465754,250,0.17952924593645211
0.9143835616438356,251,0.2844508476938083
0.9486301369863014,252,0.17591725152196389
0.9006849315068494,253,0.3054629213317004
0.9554794520547946,254,0.16650349655099314
0.9212328767123288,255,0.2038631134296525
0.9075342465753424,256,0.2971910502225773
0.8972602739726028,257,0.32900653565812804
0.9726027397260274,258,0.10475750697126025
0.9383561643835616,259,0.14596257490195233
0.958904109589041,260,0.10391924451169086
0.958904109589041,261,0.17796075180785298
0.9794520547945206,262,0.08584769561325442
0.976027397260274,263,0.0879261684285043
0.928082191780822,264,0.20429513283226997
0.9623287671232876,265,0.13403002733415734
0.9554794520547946,266,0.130593724440375
0.9246575342465754,267,0.35344306417830185
0.9452054794520548,268,0.15682527391648252
0.9383561643835616,269,0.20260243344261017
0.9212328767123288,270,0.2515985981293329
0.9691780821917808,271,0.09852427030811468
0.9041095890410958,272,0.2963809138110102
0.9657534246575342,273,0.15237509762734328
0.9452054794520548,274,0.19457810651510954
0.9828767123287672,275,0.06352523269693125
0.9417808219178082,276,0.16738683478396438
0.9383561643835616,277,0.1677905768443103
0.9691780821917808,278,0.07153746881522238
0.928082191780822,279,0.35098948137043684
0.8972602739726028,280,0.33216518658685357
0.910958904109589,281,0.2583485136401827
0.934931506849315,282,0.1972782242252198
0.9315068493150684,283,0.18013307030874062
0.958904109589041,284,0.14639587246187746
0.9417808219178082,285,0.15080957655948013
0.9178082191780822,286,0.2125143737991481
0.9554794520547946,287,0.1246615795271905
0.9554794520547946,288,0.165376472778057
0.9006849315068494,289,0.27829419619607904
0.958904109589041,290,0.11311981309052199
0.9623287671232876,291,0.11184347087313255
0.952054794520548,292,0.13647535575190176
0.9417808219178082,293,0.20324483417510375
0.934931506849315,294,0.1292357373000314
0.9246575342465754,295,0.1468894721442604
0.9794520547945206,296,0.07514510217939235
0.9657534246575342,297,0.08713691502535231
0.952054794520548,298,0.16673458617001977
0.9828767123287672,299,0.06483857171635514
0.9623287671232876,300,0.173160152104747
0.958904109589041,301,0.10140992852871956
0.9828767123287672,302,0.07571323992276233
0.9178082191780822,303,0.2038745449900576
0.9726027397260274,304,0.09228140730665971
0.934931506849315,305,0.27584009972235113
0.9315068493150684,306,0.19915559816442124
0.9417808219178082,307,0.14756070847674083
0.9691780821917808,308,0.26946855102002315
0.910958904109589,309,0.2551549468859265
0.934931506849315,310,0.17200504656090107
0.9863013698630136,311,0.07188302249813529
0.9931506849315068,312,0.047167013641701984
0.9212328767123288,313,0.24333220026902344
0.9623287671232876,314,0.09918693245120652
0.8938356164383562,315,0.3420988452359269
0.9657534246575342,316,0.1199348843592691
0.9726027397260274,317,0.09537871009733988
0.928082191780822,318,0.3745598633620531
0.9554794520547946,319,0.14247731738787603
0.9075342465753424,320,0.30291267173932485
0.958904109589041,321,0.1659060190240406
0.958904109589041,322,0.1277733209147437
0.9486301369863014,323,0.16770680777390476
0.934931506849315,324,0.18240908091275454
0.9315068493150684,325,0.16372545263793778
0.9794520547945206,326,0.15855292610390342
0.976027397260274,327,0.06906813472726267
0.9383561643835616,328,0.19211431554748282
0.9486301369863014,329,0.14295633120959855
0.9417808219178082,330,0.15771222521538195
0.9657534246575342,331,0.14316374791007846
0.9828767123287672,332,0.09169858852592744
0.9623287671232876,333,0.1312853226419028
0.9657534246575342,334,0.10896285887718303
0.8732876712328768,335,0.3328745346356898
0.9691780821917808,336,0.1226015165671451
0.9657534246575342,337,0.12337115006393766
0.9315068493150684,338,0.15956158558869965
0.9315068493150684,339,0.20497199762708265
0.9383561643835616,340,0.1894052544407776
0.928082191780822,341,0.250832159987536
0.9486301369863014,342,0.13129464819172576
0.9212328767123288,343,0.29436941515600107
0.9863013698630136,344,0.06580809768997388
0.952054794520548,345,0.2026666093686251
0.9315068493150684,346,0.16210055349024702
0.910958904109589,347,0.2890358815250331
0.9178082191780822,348,0.1666646785555688
0.9828767123287672,349,0.07307469842266547
0.9863013698630136,350,0.05091505023580657
0.9452054794520548,351,0.13761926147279852
0.9657534246575342,352,0.07962433806913968
0.9417808219178082,353,0.3227751973939881
0.9726027397260274,354,0.11556777778426058
0.9623287671232876,355,0.15039886084579773
0.9828767123287672,356,0.058097555611461196
0.9315068493150684,357,0.18818203449785098
0.928082191780822,358,0.18324786302161544
0.9383561643835616,359,0.14636703579980012
0.976027397260274,360,0.10705233545342384
0.9726027397260274,361,0.09954696998625279
0.9383561643835616,362,0.1895676236711315
0.9828767123287672,363,0.08555441598841691
0.928082191780822,364,0.19428177756474238
0.9691780821917808,365,0.08939991013644492
0.9315068493150684,366,0.16141442098648429
0.9383561643835616,367,0.22620459053384728
0.9417808219178082,368,0.132717996928203
0.9794520547945206,369,0.0716609113805047
0.9486301369863014,370,0.10512401896237064
0.934931506849315,371,0.2313501589982579
0.976027397260274,372,0.09598839370061783
0.9554794520547946,373,0.13852847855991032
0.9212328767123288,374,0.20847408802325085
0.9657534246575342,375,0.10969879019731171
0.9315068493150684,376,0.30078845825811773
0.9178082191780822,377,0.3053523136513333
0.9623287671232876,378,0.16727520615717217
0.9794520547945206,379,0.05361102770994838
0.958904109589041,380,0.13067298340977948
0.976027397260274,381,0.09750658137825867
0.9212328767123288,382,0.2713609363226705
0.9657534246575342,383,0.0900001730347269
0.928082191780822,384,0.21873557703786414
0.9143835616438356,385,0.37409933403848783
0.8904109589041096,386,0.452114264247939
0.9691780821917808,387,0.10133254610014798
0.9315068493150684,388,0.17372826557631973
0.9623287671232876,389,0.1142200159821149
0.928082191780822,390,0.20371673199411966
0.976027397260274,391,0.07356070980353102
0.9794520547945206,392,0.07504213626228579
0.976027397260274,393,0.10498333570056224
0.9417808219178082,394,0.17210348064003334
0.9657534246575342,395,0.0858846136084949
0.9383561643835616,396,0.1690293431189549
0.9452054794520548,397,0.1812357264682523
0.9383561643835616,398,0.16282552169565723
0.9417808219178082,399,0.22432962458816752
0.9691780821917808,400,0.10047269645402182
0.9452054794520548,401,0.15562468797466017
0.9486301369863014,402,0.15782486105637547
0.9178082191780822,403,0.2925377337625633
0.9897260273972602,404,0.055968373581728806
0.9212328767123288,405,0.2174952591558893
0.8938356164383562,406,0.4139593192455933
0.9417808219178082,407,0.231025822125758
0.9315068493150684,408,0.2194924975365834
0.976027397260274,409,0.07601606064198589
0.9212328767123288,410,0.25191989615846627
0.9452054794520548,411,0.13949987081087623
0.976027397260274,412,0.07810417770676009
0.9486301369863014,413,0.14756978689916178
0.9315068493150684,414,0.3064354106748783
0.9726027397260274,415,0.08842092741612498
0.9486301369863014,416,0.20020321067438576
0.952054794520548,417,0.12946080241658509
0.9726027397260274,418,0.08192812527405506
0.958904109589041,419,0.1326778151783837
0.9486301369863014,420,0.11057723350567769
0.952054794520548,421,0.13194367314102
0.9178082191780822,422,0.21465673917993802
0.9657534246575342,423,0.14844847087786622
0.9486301369863014,424,0.14514560789852213
0.9452054794520548,425,0.17312995390488115
0.9554794520547946,426,0.16074589790763613
0.9623287671232876,427,0.10482951324697813
0.9623287671232876,428,0.12382558282235101
0.934931506849315,429,0.19178844734305542
0.928082191780822,430,0.19446488641511828
0.9315068493150684,431,0.20198321622821871
0.9554794520547946,432,0.15936145283702813
0.958904109589041,433,0.16778531481594816
0.9623287671232876,434,0.1462369129812817
0.976027397260274,435,0.13980253659067549
0.9486301369863014,436,0.15329398831020888
0.9417808219178082,437,0.23369035208023675
0.9143835616438356,438,0.2993027123272553
0.9623287671232876,439,0.08750346282573596
0.9623287671232876,440,0.11141065425121494
0.9657534246575342,441,0.10370659628316477
0.9794520547945206,442,0.06736436637424648
0.976027397260274,443,0.08558575228201099
0.9178082191780822,444,0.20266768653328493
0.9691780821917808,445,0.12665182923457954
0.9657534246575342,446,0.06871115139522908
0.9828767123287672,447,0.050530607405450345
0.934931506849315,448,0.18190720796821103
0.9863013698630136,449,0.08296074804033421
0.934931506849315,450,0.21877242476928163
0.9691780821917808,451,0.09316350108695101
0.958904109589041,452,0.13319012774026964
0.9246575342465754,453,0.2909565114046205
0.9486301369863014,454,0.2981111429861351
0.958904109589041,455,0.12210592545396712
0.9897260273972602,456,0.05325553517259198
0.9657534246575342,457,0.08766124378857905
0.958904109589041,458,0.12338043381747063
0.952054794520548,459,0.09729661706082318
0.9828767123287672,460,0.05815203497760406
0.9623287671232876,461,0.10324838259560375
0.9726027397260274,462,0.0923980776386412
0.9726027397260274,463,0.0814818122650637
0.9931506849315068,464,0.04026313043001733
0.958904109589041,465,0.13799787511608932
0.952054794520548,466,0.1623429459669589
0.9828767123287672,467,0.07834727849296218
0.910958904109589,468,0.28172691323322385
0.9691780821917808,469,0.07231403614254031
0.9726027397260274,470,0.062308837347089835
0.958904109589041,471,0.2008824012695161
0.9417808219178082,472,0.1518626708971107
0.9452054794520548,473,0.1051327797109006
0.9554794520547946,474,0.17681838695457436
0.9246575342465754,475,0.2806019584045503
0.9623287671232876,476,0.10855949983281428
0.9931506849315068,477,0.041966460036011795
0.9691780821917808,478,0.13422466305639494
0.958904109589041,479,0.0867059461801147
0.9623287671232876,480,0.12069784717041081
0.952054794520548,481,0.14651132175182183
0.9691780821917808,482,0.12742695188124295
0.9554794520547946,483,0.1333231325875266
0.9794520547945206,484,0.07674526882976651
0.9623287671232876,485,0.1197060776431088
0.958904109589041,486,0.10852056461600076
0.9931506849315068,487,0.037477646896947325
0.9691780821917808,488,0.11489706296052733
0.9931506849315068,489,0.036326364857265855
0.9691780821917808,490,0.06532899697936356
0.9691780821917808,491,0.19516180030768737
0.9794520547945206,492,0.06921111118073946
0.9417808219178082,493,0.1846874098035137
0.976027397260274,494,0.049333743841151315
0.9212328767123288,495,0.32497738962291345
0.934931506849315,496,0.15934266634556554
0.9315068493150684,497,0.2406972246284418
0.9178082191780822,498,0.26515064568478897
0.9041095890410958,499,0.30348676657431745
0.9726027397260274,500,0.08183433850413852
0.928082191780822,501,0.21599941147484958
0.9623287671232876,502,0.1082055979306261
0.9554794520547946,503,0.23870741756639302
0.9623287671232876,504,0.17841003871880062
0.9383561643835616,505,0.17788581666377157
0.9691780821917808,506,0.10283377705610752
0.9486301369863014,507,0.1227975429581121
0.9657534246575342,508,0.13289097889903806
0.952054794520548,509,0.22356795911256172
0.9794520547945206,510,0.12525311479909498
0.934931506849315,511,0.21978620442159932
0.9726027397260274,512,0.07986391394890284
0.9554794520547946,513,0.1222695153228913
0.9691780821917808,514,0.06751815096374716
0.9383561643835616,515,0.15594064032065694
0.9794520547945206,516,0.05927947889423406
0.9623287671232876,517,0.14902884426864807
0.9383561643835616,518,0.23017081005135168
0.958904109589041,519,0.10259478229850735
0.9863013698630136,520,0.076670941539517
0.958904109589041,521,0.09649591225722473
0.952054794520548,522,0.16283560870534242
0.9657534246575342,523,0.08973162262764288
0.9828767123287672,524,0.05711824260652065
0.9897260273972602,525,0.03546786800183177
0.9863013698630136,526,0.05963653072711616
0.928082191780822,527,0.31338916963631325
0.9691780821917808,528,0.10733427416931117
0.9246575342465754,529,0.3677392629061328
0.9623287671232876,530,0.1217309251389377
0.9794520547945206,531,0.05172309076592122
0.9691780821917808,532,0.11615805855588605
0.9452054794520548,533,0.24475337008384299
0.9178082191780822,534,0.24265666631941862
0.9657534246575342,535,0.11516549007023034
0.9794520547945206,536,0.051772132272511553
0.9623287671232876,537,0.08805152094501952
0.9554794520547946,538,0.12472754565612987
0.910958904109589,539,0.24228627014385332
0.9657534246575342,540,0.12777749589350942
0.9657534246575342,541,0.185847315012337
0.9657534246575342,542,0.15441826281013377
0.9897260273972602,543,0.05940900525964848
0.9554794520547946,544,0.1523630269571871
0.9794520547945206,545,0.06493287162786694
0.9794520547945206,546,0.06185834405246854
0.9794520547945206,547,0.05852793293051447
0.958904109589041,548,0.12264975015120262
0.952054794520548,549,0.16650266662137966
0.9828767123287672,550,0.06985444177662928
0.976027397260274,551,0.11402482059879918
0.9691780821917808,552,0.12595036903345216
0.9691780821917808,553,0.11839047480974194
0.9657534246575342,554,0.105633454886903
0.9623287671232876,555,0.09443398027550047
0.9486301369863014,556,0.21152348784739405
0.9417808219178082,557,0.13198970896128107
0.928082191780822,558,0.28690166082089663
0.958904109589041,559,0.12769673241793547
0.9383561643835616,560,0.23204772905701745
0.9897260273972602,561,0.04511703677716257
0.976027397260274,562,0.10845865704093689
0.9794520547945206,563,0.0721518081813821
0.9212328767123288,564,0.2327816940394345
0.9041095890410958,565,0.2508152749282563
0.9486301369863014,566,0.13832459335091002
0.976027397260274,567,0.08180429161668194
0.9623287671232876,568,0.08110037210759426
0.9828767123287672,569,0.07847512908174643
0.9691780821917808,570,0.05528372024386891
0.958904109589041,571,0.09929627532694386
0.976027397260274,572,0.0698937198405524
0.9623287671232876,573,0.11085289580849549
0.9623287671232876,574,0.1388190574860296
0.958904109589041,575,0.1299275416231093
0.9554794520547946,576,0.15018728475105528
0.9554794520547946,577,0.14135569542461418
0.9178082191780822,578,0.285870627120571
0.9623287671232876,579,0.09349927254386362
0.9246575342465754,580,0.21510000314566702
0.9486301369863014,581,0.12674512190836776
0.928082191780822,582,0.24660531881150521
0.9486301369863014,583,0.13421134985760108
0.9383561643835616,584,0.21459097283643555
0.9178082191780822,585,0.3288655451846577
0.9691780821917808,586,0.08703245314783799
0.9623287671232876,587,0.09411091398135185
0.9726027397260274,588,0.11183361996488314
0.9178082191780822,589,0.2451511088029915
0.9726027397260274,590,0.07976565352993481
0.9965753424657534,591,0.02037160117809074
0.9383561643835616,592,0.14841693024109565
0.9726027397260274,593,0.09384413046223328
0.9828767123287672,594,0.043118142188775466
0.9554794520547946,595,0.1373419716837816
0.952054794520548,596,0.19718257875551712
0.9726027397260274,597,0.05142742366695853
0.9383561643835616,598,0.10332549890114173
0.9931506849315068,599,0.051547631216697934
0.958904109589041,600,0.1327907662888134
0.9828767123287672,601,0.0479549133555313
0.9863013698630136,602,0.0502831770879797
0.9657534246575342,603,0.11426519763884008
0.9657534246575342,604,0.11549687726073898
0.9623287671232876,605,0.13451015685555606
0.9794520547945206,606,0.06383233289920075
0.9657534246575342,607,0.11906280599443612
0.9726027397260274,608,0.07246153333546491
0.928082191780822,609,0.20656216395652074
0.9794520547945206,610,0.07651586685296187
0.9691780821917808,611,0.07273153884396952
0.9657534246575342,612,0.09747623978023201
0.9691780821917808,613,0.18656874902479428
0.9794520547945206,614,0.06768865308729127
0.9965753424657534,615,0.018406181586252474
0.9828767123287672,616,0.03195171746463604
0.976027397260274,617,0.07637292325770967
0.9931506849315068,618,0.03860880891144218
0.9315068493150684,619,0.21177557463700283
0.9691780821917808,620,0.0771406790566924
0.9383561643835616,621,0.16693866637229204
0.9452054794520548,622,0.2764388502095842
0.9452054794520548,623,0.24493472393138066
0.934931506849315,624,0.2663633162438812
0.9554794520547946,625,0.14918553938173007
0.9828767123287672,626,0.04124694424346472
0.9828767123287672,627,0.049798365383351556
0.9828767123287672,628,0.05039452298860104
0.9657534246575342,629,0.1286769787524189
0.9863013698630136,630,0.04595956739998257
0.9212328767123288,631,0.20669939785706173
0.9828767123287672,632,0.07806861731191868
0.9657534246575342,633,0.12256110750604421
0.9143835616438356,634,0.35927531713211575
0.9897260273972602,635,0.044149970972259873
0.958904109589041,636,0.1291593562776529
0.958904109589041,637,0.10351651034649614
0.9863013698630136,638,0.06699065561406314
0.9417808219178082,639,0.21354266644091893
0.9828767123287672,640,0.06165911326478299
0.9794520547945206,641,0.09379820056875197
0.952054794520548,642,0.11789452481882531
0.9623287671232876,643,0.09227047953993874
0.9863013698630136,644,0.06447363993745418
0.9863013698630136,645,0.060235161434744215
0.9554794520547946,646,0.15861990053783975
0.9657534246575342,647,0.1275196260984346
0.9828767123287672,648,0.06493027136885969
0.976027397260274,649,0.0829597477073947
0.9965753424657534,650,0.032829759050039445
0.9246575342465754,651,0.38276774198780067
0.9623287671232876,652,0.1471367462770216
0.958904109589041,653,0.1048721971318416
0.9726027397260274,654,0.0788099688819884
0.9657534246575342,655,0.08924368010795586
0.976027397260274,656,0.07875411717933985
0.958904109589041,657,0.07480687689271752
1.0,658,0.00901788769350451
0.9383561643835616,659,0.25007023087029717
0.9828767123287672,660,0.03624583978352634
0.9212328767123288,661,0.2097523784468649
0.976027397260274,662,0.08561298495664083
0.9246575342465754,663,0.22955760823551577
0.9486301369863014,664,0.1372997746902537
0.9486301369863014,665,0.16652765891902238
0.976027397260274,666,0.12165772359900348
0.9794520547945206,667,0.08326700393131245
0.9726027397260274,668,0.10446615278408289
0.9726027397260274,669,0.09035974824067511
0.9794520547945206,670,0.06965690863809919
0.9691780821917808,671,0.08920072259944353
0.9623287671232876,672,0.13823135747703444
0.9417808219178082,673,0.18827915246070567
0.976027397260274,674,0.16461376467646316
0.952054794520548,675,0.20310718273705713
0.9897260273972602,676,0.09153114150203318
0.9554794520547946,677,0.19175832292897474
0.958904109589041,678,0.1634312150098881
0.9143835616438356,679,0.5166808043958218
0.9657534246575342,680,0.1474082643654172
0.9726027397260274,681,0.12171875151617402
0.9726027397260274,682,0.07662856353770571
0.9794520547945206,683,0.11833999445980849
0.9863013698630136,684,0.05286408486347072
0.9691780821917808,685,0.15542094505548298
0.9417808219178082,686,0.2850795978734474
0.952054794520548,687,0.17075606481425706
0.9246575342465754,688,0.20632501725148894
0.9006849315068494,689,0.516357768608069
0.9417808219178082,690,0.16059703119569585
0.9691780821917808,691,0.12428943709972073
0.958904109589041,692,0.1380090220358497
0.9486301369863014,693,0.2124506550217494
0.9143835616438356,694,0.4917726944860913
0.9863013698630136,695,0.04954735432872676
0.9794520547945206,696,0.08076080964393403
0.958904109589041,697,0.10669059763831558
0.9657534246575342,698,0.08524505809596931
0.952054794520548,699,0.17105486071533013
0.9794520547945206,700,0.04611633704020004
0.9554794520547946,701,0.1500385801366862
0.9863013698630136,702,0.03769250871706913
0.9315068493150684,703,0.17445737959686283
0.958904109589041,704,0.14643575512319293
0.9657534246575342,705,0.07985481213019166
0.9794520547945206,706,0.06830813803619144
0.952054794520548,707,0.1930368963030186
0.9246575342465754,708,0.2577122272580722
